tweet_id,name,party,state,text,date
t_1418262082127020042,Marco Rubio,R,FL,rt @ngotranslations: #cuba #soscuba repressive toll cuba jul22 9:00 reported panamerican foundation democr…,"7/22/2021, 10:30:05 AM"
t_1418261987193204737,Thomas Suozzi,D,NY,"president’s infrastructure package, much child tax credit payments, stimulus checks, unemployment insu…","7/22/2021, 10:29:42 AM"
t_1418261922131156994,Ernest Gonzales,R,TX,"today, proudly voted favor legislation protect afghan interpreters served u.s. honorably. w…","7/22/2021, 10:29:26 AM"
t_1418261885116456964,Darin LaHood,R,IL,continue encourage illinoisans vaccinated covid-19 - especially cases increase. talk your…,"7/22/2021, 10:29:18 AM"
t_1418261886768984066,Darin LaHood,R,IL,"@wttw week, joined @congressmanraja encourage folks vaccinated discuss infrastructure negot…","7/22/2021, 10:29:18 AM"
t_1418261712768274432,Jahana Hayes,D,CT,"community college graduate, transparent graduation data helped made decisions academi…","7/22/2021, 10:28:37 AM"
t_1418261705449263109,Susan Collins,R,ME,"cyber attacks & intrusions give adversaries opportunity gather intelligence, steal intellectual property…","7/22/2021, 10:28:35 AM"
t_1418261680514117633,Jodey Arrington,R,TX,"history tells clear story—socialism, without exception, leads human suffering, oppression, & death. st…","7/22/2021, 10:28:29 AM"
t_1418261473793544201,Darren Soto,D,FL,"rt @fiudc: last night, hosted hybrid dinner alumni government communications. panther panelists @us_fda offi…","7/22/2021, 10:27:40 AM"
t_1418261433859588097,Tom Cotton,R,AR,democrats determined restrict second amendment rights law-abiding gun owners haven’t taken action to…,"7/22/2021, 10:27:30 AM"
t_1418261365102415874,Ted Cruz,R,TX,"joe biden federal government right force political agenda onto americans, especially one like…","7/22/2021, 10:27:14 AM"
t_1418261237029343242,John Cornyn,R,TX,rt @kelliemeyernews: .@chuckgrassley @mikecrapo @johncornyn @mittromney grabbing hotdogs gop lunch.,"7/22/2021, 10:26:43 AM"
t_1418261142581956615,Kevin McCarthy,R,CA,rt @nypost: mccarthy huddles gop push biden cuba strategy amid historic protests,"7/22/2021, 10:26:21 AM"
t_1418261123497930760,John Cornyn,R,TX,yep,"7/22/2021, 10:26:16 AM"
t_1418261120905777158,Henry Johnson,D,GA,rt @ajconwashington: capitol police say @rephankjohnson others demonstrating without permit blocking door will be…,"7/22/2021, 10:26:15 AM"
t_1418261036826648576,Kurt Schrader,D,OR,"spoke w/@axios i’m boost use low-cost biosimilars, finally compete against…","7/22/2021, 10:25:55 AM"
t_1418260850960486403,Mike Lee,R,UT,"whether presidential pressure disguised partisan commission, court packing wrong.","7/22/2021, 10:25:11 AM"
t_1418260764553535488,Patrick Fallon,R,TX,"rt @newsmax: rep. madison cawthorn: ""this absolute abuse power, [nancy pelosi] position right now.""","7/22/2021, 10:24:50 AM"
t_1418260728369369089,Derek Kilmer,D,WA,"recompete act makes targeted investments communities need - providing flexible, long…","7/22/2021, 10:24:42 AM"
t_1418260729594007558,Derek Kilmer,D,WA,"grants used brownfield redevelopment, workforce development, small business assistance, resources c…","7/22/2021, 10:24:42 AM"
t_1418260730831384577,Derek Kilmer,D,WA,ensuring people economic opportunity – regardless zip code live in. en…,"7/22/2021, 10:24:42 AM"
t_1418260724279808004,Derek Kilmer,D,WA,communities home ~1/6 us population & employment rate workers ages 25-54 significant…,"7/22/2021, 10:24:41 AM"
t_1418260725483646977,Derek Kilmer,D,WA,"communities port angeles, grew up. high school right around time timber industry to…","7/22/2021, 10:24:41 AM"
t_1418260726989340682,Derek Kilmer,D,WA,big impact - i’ve spent adult life trying figure make sure doing…,"7/22/2021, 10:24:41 AM"
t_1418260722358882309,Kyrsten Sinema,D,AZ,"rt @mrjoshuabowling: new @azcentral: rio reimagined, sen. john mccain's plan revitalize salt gila rivers valley,…","7/22/2021, 10:24:40 AM"
t_1418260722425995269,Derek Kilmer,D,WA,"covid-19 crisis exacerbating existing inequities, especially communities already struggling. t…","7/22/2021, 10:24:40 AM"
t_1418260608181493762,Grace Meng,D,NY,"house passed another one bills, #refugee sanitation facility safety act, ensure that…","7/22/2021, 10:24:13 AM"
t_1418260568922857473,Maria Salazar,R,FL,rt @repmmm: proud join @senrickscott @gopleader's letter support people #cuba fight dictatorship.…,"7/22/2021, 10:24:04 AM"
t_1418260476102852610,Eric Swalwell,D,CA,say “letting democracy die” mean? “democracy” concept. it’s concrete. it’s some…,"7/22/2021, 10:23:42 AM"
t_1418260370586804226,Sheldon Whitehouse,D,RI,"bare minimum person comes forward owed, sincere thorough investigation. dr. blasey fo…","7/22/2021, 10:23:17 AM"
t_1418260370003828741,Elise Stefanik,R,NY,biden's border crisis deadly consequences. fentanyl seizures skyrocketing new york. dea says 90%…,"7/22/2021, 10:23:16 AM"
t_1418260358658236420,Patrick Fallon,R,TX,reason nancy pelosi doesn’t want @jim_jordan @repjimbanks january 6th commission knows…,"7/22/2021, 10:23:14 AM"
t_1418260300143357953,Catherine Cortez Masto,D,NV,"vaccination covid 19 fast, safe, free. protect today.","7/22/2021, 10:23:00 AM"
t_1418260300206333954,Mariannette Miller-Meeks,R,IA,proud join @senrickscott @gopleader's letter support people #cuba fight di…,"7/22/2021, 10:23:00 AM"
t_1418260260532506626,Andy Biggs,R,AZ,led letter opposing david chipman's nomination atf. chipman consistently worked advance radical g…,"7/22/2021, 10:22:50 AM"
t_1418260200268734470,Mark Pocan,D,WI,every worker deserves union. time pass #proact.,"7/22/2021, 10:22:36 AM"
t_1418260192819564552,Tommy Tuberville,R,AL,rt @newtgingrich: sens. blackburn tuberville demanding information nea regarding research critical race theory oppo…,"7/22/2021, 10:22:34 AM"
t_1418260137211531271,John Boozman,R,AR,u.s. passport service longer making emergency appointments online. traveling within next 12…,"7/22/2021, 10:22:21 AM"
t_1418259989018382336,Roy Blunt,R,MO,"""senator roy blunt working across aisle bill allocate nearly $1.4 billion/year local wildlife pre…","7/22/2021, 10:21:46 AM"
t_1418259897247051776,Janice Schakowsky,D,IL,rt @housebudgetdems: icymi: expanded #childtaxcredit hit bank accounts one week ago–and it’s already making huge impact lives…,"7/22/2021, 10:21:24 AM"
t_1418259874077675521,Janice Schakowsky,D,IL,rt @housedemocrats: ⚠️ long past time protect americans' drinking water toxic forever chemicals. house demo…,"7/22/2021, 10:21:18 AM"
t_1418259840477110275,Lisa Blunt Rochester,D,DE,proud partner @rephorsford critical bill help #breakthecycle violence communities.,"7/22/2021, 10:21:10 AM"
t_1418259802841567236,Daniel Kildee,D,MI,"proud support allies act, bipartisan legislation will protect lives brave afghan men an…","7/22/2021, 10:21:01 AM"
t_1418259739222368256,Janice Schakowsky,D,IL,"rt @ltgovstratton: i’m grateful vaccinated, aren’t you?","7/22/2021, 10:20:46 AM"
t_1418259639880273927,Gregory Meeks,D,NY,rt @tsihanouskaya: pleased meet @houseforeign chairman @repgregorymeeks ranking member @repmccaul washington today. disc…,"7/22/2021, 10:20:22 AM"
t_1418259555490881537,Val Demings,D,FL,"rt @repvaldemings: please vaccinated. one billion people worldwide gotten vaccinated already—it’s safe, free, effective.…","7/22/2021, 10:20:02 AM"
t_1418259322811916290,John Sarbanes,D,MD,"@oversightdems committee hearing today, urged colleagues think creatively environmental jus…","7/22/2021, 10:19:07 AM"
t_1418259231409639433,Mark Pocan,D,WI,every worker deserves union. time pass #proact.,"7/22/2021, 10:18:45 AM"
t_1418259204209627139,Robert Wittman,R,VA,80 million acres national forests dire need management. proud support resilient f…,"7/22/2021, 10:18:38 AM"
t_1418259175675727875,Steve Scalise,R,LA,"rt @repmariasalazar: introduced resolution denouncing socialism! thank @stevescalise, @devinnunes, & 190 @housego…","7/22/2021, 10:18:32 AM"
t_1418259090363531267,Tim Walberg,R,MI,pleased two bipartisan @housecommerce bills passed house week. bills take important steps s…,"7/22/2021, 10:18:11 AM"
t_1418258920834052103,Shelley Capito,R,WV,icymi: introduced legislation ensure professional amateur athletes receive equal compensation r…,"7/22/2021, 10:17:31 AM"
t_1418258790424596484,Anthony Gonzalez,R,OH,abuelo abuela forced leave cuba 1960 audacity say castro thugs.…,"7/22/2021, 10:17:00 AM"
t_1418258782300299266,Mark DeSaulnier,D,CA,women disproportionately impacted job loss pandemic. looking return wor…,"7/22/2021, 10:16:58 AM"
t_1418258783189544968,Mark DeSaulnier,D,CA,i’m fighting measures must include every american efforts #buildbackbetter.,"7/22/2021, 10:16:58 AM"
t_1418258714897915908,Donald Payne,D,NJ,@hhsgov announced following grant awards #nj10thcongressionaldistrict,"7/22/2021, 10:16:42 AM"
t_1418258690566758403,Janice Schakowsky,D,IL,"house hoped congress establish independent, bipartisan 9/11-type commission, mitch mcconn…","7/22/2021, 10:16:36 AM"
t_1418258439353126915,Nanette Barragán,D,CA,great see @vp harris meeting #daca recipients today make clear urgency getting permanent so…,"7/22/2021, 10:15:36 AM"
t_1418258397275869185,Chip Roy,R,TX,"dod's job developing lethal fighting force. ""instead, defense department allocated tax-pay…","7/22/2021, 10:15:26 AM"
t_1418258361687097349,Peter DeFazio,D,OR,expanded #childtaxcredit payments will lifeline parents guardians will drastically reduce child…,"7/22/2021, 10:15:18 AM"
t_1418258314194997253,Michelle Fischbach,R,MN,"wonderful state rep. tim miller wife, cherie, visit d.c. office morning. thanks for…","7/22/2021, 10:15:06 AM"
t_1418258287020101634,Charles Fleischmann,R,TN,democrats' accomplishments 6 months: ‍♂️police demoralized & violent crime soaring ⏫highest illegal border cros…,"7/22/2021, 10:15:00 AM"
t_1418258287519223815,Pramila Jayapal,D,WA,"republicans don’t want truth january 6. no, can’t handle it. rather, incriminate them.","7/22/2021, 10:15:00 AM"
t_1418258236004839432,Greg Stanton,D,AZ,"despite facing racism sexism, major fannie mcclendon brave women 'six-triple-eight' answered the…","7/22/2021, 10:14:48 AM"
t_1418258222243319808,Betty McCollum,D,MN,"⬇️get help securing #childtaxcredit payments saturday, 7/24, 9am-6pm taxpayer assistance center at…","7/22/2021, 10:14:44 AM"
t_1418258174247849993,Matthew Rosendale,R,MT,david chipman political hack committed protecting defending americans' 2a rights. will d…,"7/22/2021, 10:14:33 AM"
t_1418258161174257664,Brenda Lawrence,D,MI,"#mi14 town hall, discussed available resources constituents & businesses affected june flooding…","7/22/2021, 10:14:30 AM"
t_1418258123983360000,Steve Scalise,R,LA,let dems media call trying ram congress anything is: anoth…,"7/22/2021, 10:14:21 AM"
t_1418257847297748995,Kathy Castor,D,FL,"essential workers florida, retail, tourism, caregivers benefit medicaid expansion. it’s fisc…","7/22/2021, 10:13:15 AM"
t_1418257750186987522,Robert Menendez,D,NJ,rt @sfrcdems: nuestro mensaje es claro: apoyamos al pueblo cubano y quienes tengan sangre en sus manos pagarán las consecuencias. @potus ti…,"7/22/2021, 10:12:52 AM"
t_1418257562198286343,Sean Maloney,D,NY,"went war afghanistan, vowed protect afghans served alongside troops. today voted…","7/22/2021, 10:12:07 AM"
t_1418257489993388033,Nancy Mace,R,SC,thank strong voice women breast cancer. important message need hear.,"7/22/2021, 10:11:50 AM"
t_1418257418060959745,Dwight Evans,D,PA,"rt @repkinsey: join representative fitzgerald fun-filled day lol “loving olney logan,” honor hometown heroes! f…","7/22/2021, 10:11:33 AM"
t_1418257389527183360,Dianne Feinstein,D,CA,introduced legislation week protect access preventive breast cancer screenings women 40s…,"7/22/2021, 10:11:26 AM"
t_1418257341758255104,Young Kim,R,CA,"rt @repkmanning: u.s. troops withdraw afghanistan, imperative us honor commitment stand afghan partne…","7/22/2021, 10:11:14 AM"
t_1418257291435036678,Joseph Morelle,D,NY,politics—it's patriotism. grateful @speakerpelosi necessary seek th…,"7/22/2021, 10:11:02 AM"
t_1418257223281782787,Alexandria Ocasio-Cortez,D,NY,wrote bill support public banks. need public option? 1 5 americans un/underbanked. th…,"7/22/2021, 10:10:46 AM"
t_1418257125734768641,Tony Cárdenas,D,CA,"gotten #covid19 vaccine, head rite aid's free vaccination clinic saturday north hills…","7/22/2021, 10:10:23 AM"
t_1418257116826161152,C. Franklin,R,FL,"rt @repmariasalazar: thank colleague friend tampa bay & polk county, @repfranklin, solidarity & support wit…","7/22/2021, 10:10:21 AM"
t_1418257094856351752,David Cawthorn,R,NC,"rt @repmariasalazar: #soscuba le estoy pidiendo todos mis colegas, republicanos y demócratas, que cuelguen este cartel en sus oficinas…","7/22/2021, 10:10:16 AM"
t_1418256846176100354,Kathy Manning,D,NC,"colleagues & introduced medicaid saves lives act. bill create medicaid-style program, adminis…","7/22/2021, 10:09:16 AM"
t_1418256819693268999,Nikema Williams,D,GA,"right now, people exposed #pfas, known ""forever chemicals"". proudly voted the…","7/22/2021, 10:09:10 AM"
t_1418256781168545793,Deb Fischer,R,NE,"senator bob dole american hero, leader battlefield, diligent legislator time in…","7/22/2021, 10:09:01 AM"
t_1418256776948903936,Katherine Cammack,R,FL,"""clearly nexus going border going florida,"" said…","7/22/2021, 10:09:00 AM"
t_1418256710049878016,Frank Pallone,D,NJ,"climate change increasing prevalence west coast wildfires. result, dangerous fumes drifting east…","7/22/2021, 10:08:44 AM"
t_1418256561584185344,Nydia Velázquez,D,NY,"#childtaxcredit continues put money pockets working families, please lookout scam…","7/22/2021, 10:08:08 AM"
t_1418256528512012294,Todd Young,R,IN,"""it mean billions dollars funding indiana industry establishment technology hub the…","7/22/2021, 10:08:00 AM"
t_1418256248793878528,Marsha Blackburn,R,TN,"rt @henryrodgersdc: ""the nba, better known national beijing association, created false purist social justice home while…","7/22/2021, 10:06:54 AM"
t_1418256236626259979,Marsha Blackburn,R,TN,"rt @henryrodgersdc: ""the chinese communist party brutal repressive regime. one million uyghurs held forced conce…","7/22/2021, 10:06:51 AM"
t_1418256220302061577,Marsha Blackburn,R,TN,rt @henryrodgersdc: exclusive: sen. blackburn release interview former nba player royce white china's treatment uyghurs…,"7/22/2021, 10:06:47 AM"
t_1418256142585696265,Bryan Steil,R,WI,taxpayer dollars shouldn’t used fund critical race theory indoctrination.,"7/22/2021, 10:06:28 AM"
t_1418256135891693569,Susan Wild,D,PA,"rt @pahealthdept: someone know struggling opioid use disorder, alone. help available. call 1-800-662-he…","7/22/2021, 10:06:27 AM"
t_1418256124395020293,Maria Salazar,R,FL,rt @repfranklin: stand solidarity people cuba protest freedom communist regime. join s…,"7/22/2021, 10:06:24 AM"
t_1418256116392280069,Maria Salazar,R,FL,"thank colleague friend tampa bay & polk county, @repfranklin, solidarity & support…","7/22/2021, 10:06:22 AM"
t_1418256070380642305,Denny Heck,D,WA,"going take combined, reinvigorated effort equitably efficiently handle housing crisis hand…","7/22/2021, 10:06:11 AM"
t_1418256053536428032,Jimmy Panetta,D,CA,#childtaxcredit will give families financial foundation back workforce provide thei…,"7/22/2021, 10:06:07 AM"
t_1418256022112776193,Ro Khanna,D,CA,there’s value important unity: justice. will unify deal tackles climate crisis e…,"7/22/2021, 10:06:00 AM"
t_1418256009122955271,Ron Kind,D,WI,afghan partners put lives line support mission afghanistan. abandon now.…,"7/22/2021, 10:05:57 AM"
t_1418255870580957184,Cheri Bustos,D,IL,interested career public service? want learn congress? office looking hire fall 20…,"7/22/2021, 10:05:24 AM"
t_1418255809742614536,Henry Cuellar,D,TX,"clear #january6th simply attack building, democracy: attack pe…","7/22/2021, 10:05:09 AM"
t_1418255779078066176,Chip Roy,R,TX,"""we standing committees power go figure truth. start house judiciary…","7/22/2021, 10:05:02 AM"
t_1418255688917209090,Charles Grassley,R,IA,continue 2 sit w ds & rs lower rx drug prices eager 2 find bipartisan solution best plan rx r…,"7/22/2021, 10:04:40 AM"
t_1418255650166132739,Judy Chu,D,CA,"rt @postlive: .@repjudychu says, “white areas got twice number ppp loans latino areas, 1.5 times loans black census t…","7/22/2021, 10:04:31 AM"
t_1418255602808246278,Adriano Espaillat,D,NY,rt @repespaillat: abolishing filibuster isn’t radical. letting democracy die protect what’s radical.,"7/22/2021, 10:04:20 AM"
t_1418255530410201090,Gwen Moore,D,WI,spoiler alert: trump’s cronies stopped national guard responding desperate pleas capito…,"7/22/2021, 10:04:03 AM"
t_1418255517827411978,Margaret Hassan,D,NH,“new normal” normal. need take additional steps tackle climate change protect planet an…,"7/22/2021, 10:04:00 AM"
t_1418255519136075776,Ralph Norman,R,SC,"today, proud vote legislation protect afghan interpreters done much ou…","7/22/2021, 10:04:00 AM"
t_1418255506741895171,Robert Menendez,D,NJ,rt @sfrcdems: message clearer: u.s. stands people cuba will consequences blood…,"7/22/2021, 10:03:57 AM"
t_1418255472025538563,James Baird,R,IN,"allies act passed house today. america must always stand allies, proud co-spon…","7/22/2021, 10:03:49 AM"
t_1418255475188146179,David Kustoff,R,TN,"great sitting members @cecmembership, including @drleydavis shelby county. thank f…","7/22/2021, 10:03:49 AM"
t_1418255425733021724,Val Demings,D,FL,step directly strike autocrats right move bring targeted pressure people respo…,"7/22/2021, 10:03:38 AM"
t_1418255426601238529,Val Demings,D,FL,"cubans florida told need tangible actions, words, support cuban people’s struggl…","7/22/2021, 10:03:38 AM"
t_1418255423346515973,Val Demings,D,FL,"former chief police, believe simple rule: hold bad guys accountable relieve suffering of…","7/22/2021, 10:03:37 AM"
t_1418255424596414472,Val Demings,D,FL,administration answered call building lightning fast case hard-hitting personal sanctions aga…,"7/22/2021, 10:03:37 AM"
t_1418255400785399811,Sean Casten,D,IL,join next town hall palatine august 7th. must rsvp in-person ticket eventbri…,"7/22/2021, 10:03:32 AM"
t_1418255206337454080,Andy Biggs,R,AZ,democrats want defund police spend millions taxpayer dollars private security.,"7/22/2021, 10:02:45 AM"
t_1418255149160620034,Betty McCollum,D,MN,rt @karlabigham: thank @repangiecraig @bettymccollum04 leadership important issue. need comprehensively…,"7/22/2021, 10:02:32 AM"
t_1418255138897158151,Don Young,R,AK,"rt @repdonyoung: thread: wanted take moment share welcome news following year’s devastating fire #tuluksak, de…","7/22/2021, 10:02:29 AM"
t_1418255125613727746,Mark Takano,D,CA,"week marks #200days 117th congress, already, @housedemocrats taken decisive action to: 🩹 figh…","7/22/2021, 10:02:26 AM"
t_1418255112238153731,Bonnie Watson Coleman,D,NJ,"i’m disappointed, believe reconciled misjudgment now, sign olymp…","7/22/2021, 10:02:23 AM"
t_1418255114213732359,Bonnie Watson Coleman,D,NJ,i’m glad fina responded outcry leaders public regards ban swim caps des…,"7/22/2021, 10:02:23 AM"
t_1418255076465025024,Don Young,R,AK,"rt @repdonyoung: america must always stand allies. proudly cosponsored allies act, passed house today. this…","7/22/2021, 10:02:14 AM"
t_1418255023520296960,Lori Trahan,D,MA,"ah, see @olympics learned nothing @ncaa’s treatment women athletes. wasn’t long ago that…","7/22/2021, 10:02:02 AM"
t_1418254975873036288,Don Bacon,R,NE,"week, met gen. clarke, commander @ussocom, discuss strategy prepare #specialoperations forces…","7/22/2021, 10:01:50 AM"
t_1418254941643284488,Donald Payne,D,NJ,"updates congressman donald m payne, jr. please follow instagram .@repdonaldpaynejr & twitter .…","7/22/2021, 10:01:42 AM"
t_1418254708414758913,Jamaal Bowman,D,NY,join july 31st co-op city career fair will feature dozens employers. already employed? pleas…,"7/22/2021, 10:00:47 AM"
t_1418254694879830016,Adam Kinzinger,R,IL,i’ve heard hundreds illinoisans ongoing passport backlog @statedept & needs addressed…,"7/22/2021, 10:00:43 AM"
t_1418254675451723778,Jimmy Panetta,D,CA,rt @bayareacouncil: thank joining us leadership addressing extreme dangers growing wildfires!,"7/22/2021, 10:00:39 AM"
t_1418254655147102211,Nancy Mace,R,SC,"again, cuban people risked liberate communist dictatorship. unfortunately…","7/22/2021, 10:00:34 AM"
t_1418254633080958985,Brian Higgins,D,NY,week's @housegvp meeting @cjactionfund @lifecampinc discussed strategies prevent neighborhood vi…,"7/22/2021, 10:00:29 AM"
t_1418254543511592973,Stacey Plaskett,D,VI,allies act will protect afghans served alongside u.s. military personnel expanding afghan specia…,"7/22/2021, 10:00:07 AM"
t_1418254520220594181,Brian Higgins,D,NY,"2020, amid covid pandemic, buffalo saw 90% increase gun violence w/ 355 victims. already 2021, 46 pe…","7/22/2021, 10:00:02 AM"
t_1418254513669120004,Doris Matsui,D,CA,fully vaccinated ready travel abroad summer? make sure passport and/or pass…,"7/22/2021, 10:00:00 AM"
t_1418254514499440649,Beth Van Duyne,R,TX,"troops leaving, it’s time bring trusted allies afghanistan america. proud vote yes the…","7/22/2021, 10:00:00 AM"
t_1418254427836882946,Anthony Brown,D,MD,house passed allies act 407-16 expand visas afghan partners. must ensure safety t…,"7/22/2021, 9:59:40 AM"
t_1418254399642689541,Diana DeGette,D,CO,thrilled friend @secdebhaaland colorado week! thank everyone took time join…,"7/22/2021, 9:59:33 AM"
t_1418254355166285831,Cory Booker,D,NJ,trump-era legal opinion saying home confinement must return prison public health emerge…,"7/22/2021, 9:59:22 AM"
t_1418254172382769154,Roy Blunt,R,MO,"rt @amfisheriessoc: thank you, senators @martinheinrich @royblunt leadership introducing s.2372, recovering america's w…","7/22/2021, 9:58:39 AM"
t_1418254064735997964,André Carson,D,IN,colleagues calling @secblinken create special envoy @statedept monitor combat is…,"7/22/2021, 9:58:13 AM"
t_1418254045005991939,Neal Dunn,R,FL,issue hits close home. afghan allies stood frontlines u.s. troops must protected. i'…,"7/22/2021, 9:58:08 AM"
t_1418253908582051841,Liz Cheney,R,WY,wyoming's natural gas oil industries essential state's success. will always fight criti…,"7/22/2021, 9:57:36 AM"
t_1418253908548407299,Mark Green,R,TN,enough enough. beijing continues stand lies deny world truth transparency about…,"7/22/2021, 9:57:36 AM"
t_1418253761009627137,Ken Buck,R,CO,china’s government said wuhan lab deserves nobel prize. ccp’s deliberate cover-up covid out…,"7/22/2021, 9:57:01 AM"
t_1418253585327001605,Jason Crow,D,CO,rt @repperlmutter: glad see house pass @repjasoncrow's allies act. must protect afghan partners put lives th…,"7/22/2021, 9:56:19 AM"
t_1418253502611173377,Maria Salazar,R,FL,rt @freedomworks: thank @repmariasalazar leading fight socialism cuban regime. protests cuba serve…,"7/22/2021, 9:55:59 AM"
t_1418253339712700418,Elise Stefanik,R,NY,keeping northern border closed hurts north country families businesses. time come president bi…,"7/22/2021, 9:55:20 AM"
t_1418252996266233858,Ron Wyden,D,OR,huge thank firefighters volunteers ground battling unprecedented fire conditions blazes…,"7/22/2021, 9:53:58 AM"
t_1418252972627308556,Sean Casten,D,IL,rt @uchienergy: .@ferc certainly vital expanding clean energy. kudos friend @repcasten starting #hotfercsummer campaig…,"7/22/2021, 9:53:53 AM"
t_1418252546397847553,Martin Heinrich,D,NM,"please, friends family, don’t let late you. getting vaccinated proven safe, ef…","7/22/2021, 9:52:11 AM"
t_1418252448251191300,Colin Allred,D,TX,countless afghans put lives risk help american service members—we must keep promise them. today…,"7/22/2021, 9:51:48 AM"
t_1418252397143633920,Ed Perlmutter,D,CO,glad see house pass @repjasoncrow's allies act. must protect afghan partners put lives…,"7/22/2021, 9:51:35 AM"
t_1418252325504831494,Don Bacon,R,NE,rt @bobbyscott: sentencing disparity crack powder cocaine relic failed “war drugs.” introduced biparti…,"7/22/2021, 9:51:18 AM"
t_1418252295905677323,Stephanie Bice,R,OK,"rt @housegop: police them, americans","7/22/2021, 9:51:11 AM"
t_1418252231158243334,Rand Paul,R,KY,rt @cwfora: breaking: @smallbizcmtegop refuse leadership confirmation votes @sbagov planned parenthood returns every penny of…,"7/22/2021, 9:50:56 AM"
t_1418252212921421829,Mike Johnson,R,LA,"rt @judiciarygop: #breaking: @jim_jordan, @repmikejohnson, @repdanbishop demand answers white house’s decision flag posts for…","7/22/2021, 9:50:52 AM"
t_1418252169745244167,Don Bacon,R,NE,"rt @hascdemocrats: bipartisan task force included rep. @donaldnorcross, @rephoulahan, @repsherrill, @repdonbacon, @repwaltzpress,…","7/22/2021, 9:50:41 AM"
t_1418252091978563594,Dan Bishop,R,NC,"rt @judiciarygop: #breaking: @jim_jordan, @repmikejohnson, @repdanbishop demand answers white house’s decision flag posts for…","7/22/2021, 9:50:23 AM"
t_1418252043538608139,Marie Newman,D,IL,"rt @timjhogan: biden: ""guess what? companies compete workers.""","7/22/2021, 9:50:11 AM"
t_1418251991797706754,Al Lawson,D,FL,today house will vote allies act will protect lives served alongside american tro…,"7/22/2021, 9:49:59 AM"
t_1418251973867024392,Don Bacon,R,NE,@rmeyer146 become law last congress party wouldn’t stopped it.,"7/22/2021, 9:49:55 AM"
t_1418251973489565697,Maria Salazar,R,FL,thank colleague @repbarrymoore #alabama solidarity & support freedom-loving peop…,"7/22/2021, 9:49:54 AM"
t_1418251906988888064,Sean Casten,D,IL,rt @lcvoters: thank @ronwyden @sencortezmasto @sentinasmith @senatorbennet @chrismurphyct @repjoeneguse @repcasten #climat…,"7/22/2021, 9:49:39 AM"
t_1418251889985179659,Mike Gallagher,R,WI,rt @cnasdc: happening now: event securing america’s supply chains @repslotkin @repgallagher. question? use #cnas2021…,"7/22/2021, 9:49:35 AM"
t_1418251708812115981,Eric Swalwell,D,CA,rt @staceyplaskett: @gopleader done everything undermine bipartisan investigation january 6th capitol insurrecti…,"7/22/2021, 9:48:51 AM"
t_1418251625223925760,Chip Roy,R,TX,"""texans look see exactly is: incompetence, people regard i…","7/22/2021, 9:48:31 AM"
t_1418251512787132419,Adam Kinzinger,R,IL,"rt @craigcaplan: 407-16: house passes bill expedite afghan special immigrant visa process afghan interpreters, contractors & securit…","7/22/2021, 9:48:05 AM"
t_1418251445451767818,Maria Salazar,R,FL,thank friend @repdonaldspress solidarity support freedom-loving people #cuba in…,"7/22/2021, 9:47:49 AM"
t_1418251367911759880,John Kennedy,R,LA,america reduced co2 emissions 14% 2005. china increased 70%. america wrecks our…,"7/22/2021, 9:47:30 AM"
t_1418251114881986564,Jim Jordan,R,OH,,"7/22/2021, 9:46:30 AM"
t_1418251109576192010,Nancy Pelosi,D,CA,"crimes victims fund lifeline serving millions victims & survivors, including children. that’s congr…","7/22/2021, 9:46:29 AM"
t_1418251027606917123,Tom Cole,R,OK,enjoyed hosting breakfast morning interns serving state offices across oklahoma’s congressional…,"7/22/2021, 9:46:09 AM"
t_1418250946438701061,Jim Jordan,R,OH,"rt @judiciarygop: #breaking: @jim_jordan, @repmikejohnson, @repdanbishop demand answers white house’s decision flag posts for…","7/22/2021, 9:45:50 AM"
t_1418250826561343493,Joyce Beatty,D,OH,week marks #200days @housedemocrats delivering people. democrats taken decisive action 🩹 c…,"7/22/2021, 9:45:21 AM"
t_1418250664782843912,Judy Chu,D,CA,"rt @capac: we’re excited welcome nisha ramachandran capac’s new executive director, 1st south asian american serve e.d.! ni…","7/22/2021, 9:44:42 AM"
t_1418250555563065347,Deborah Ross,D,NC,wildfires west coast spreading smoke way raleigh. put aside partisan politics an…,"7/22/2021, 9:44:16 AM"
t_1418250485480361984,Dina Titus,D,NV,"day 1999, eileen marie collins made history first woman command @nasa space shuttle. cong…","7/22/2021, 9:44:00 AM"
t_1418250363107528705,Jim Banks,R,IN,pleasure moderate panel @family_policy’s statesman academy new conservative movement with…,"7/22/2021, 9:43:31 AM"
t_1418250217867124738,Lois Frankel,D,FL,must protect afghan partners put lives line support mission afghanistan. al…,"7/22/2021, 9:42:56 AM"
t_1418250201391902726,Steven Horsford,D,NV,"19, father killed. know pain trauma gun violence brings determined keep…","7/22/2021, 9:42:52 AM"
t_1418249920079966208,Tim Scott,R,SC,today’s hearing addressing future pandemic risks draws upon diverse perspectives potential costs & challe…,"7/22/2021, 9:41:45 AM"
t_1418249905391521798,Gregory Murphy,R,NC,want people #covid19 vaccine. said day one. every physician @gopdoctors encourage…,"7/22/2021, 9:41:41 AM"
t_1418249872839426049,Kevin Brady,R,TX,"nothing ""fair"" ""just"" using taxpayer $$ abortions. forty years #hydeamendment law lan…","7/22/2021, 9:41:34 AM"
t_1418249791407022083,Jeff Merkley,D,OR,rt @redcrosscasc: hospital blood needs remain high face severe blood shortage. working 24/7 provide blood products hosp…,"7/22/2021, 9:41:14 AM"
